id,Will_Buy_EV
590,0.6003134697675705
591,0.7368015795946121
592,0.00014944083231966944
593,0.06904745940119028
594,0.012294545955955982
595,0.13293510600924494
596,0.6472332388162614
597,0.04452929683029652
598,0.0009137351182289422
599,0.0001673927781666862
600,0.07046074718236923
601,0.00015651173034711974
602,0.00346690253354609
603,0.0007551182963652537
604,0.08313415758311749
605,0.37500229477882385
606,0.00024321773526025936
607,0.02163375588133931
608,0.02719860784709454
609,0.006720426655374467
610,0.00751688932068646
611,4.6777230795669315e-05
612,0.04405548572540283
613,0.0017325629305560142
614,0.16344082206487656
615,0.0007676195411477238
616,0.009324968792498112
617,0.8435023158788681
618,0.41652904897928245
619,0.0027815319364890454
620,0.010474784765392542
621,0.0022477799793705344
622,8.043969774007564e-05
623,0.5973421335220337
624,0.5731181770563125
625,0.0002959232624561992
626,0.004983555153012275
627,0.0018800345715135334
628,0.01899045826867223
629,0.02033820180222392
630,0.007711624354124069
631,0.8605283081531525
632,0.032386686839163306
633,0.002048215252580121
634,0.012222639983519912
635,0.4387611269950866
636,0.09000950902700425
637,0.01916507473215461
638,0.30052724778652196
639,0.0004689508787123486
640,0.07674884498119354
641,0.6563842713832855
642,0.16060616225004196
643,0.8831381499767303
644,0.01788736819289625
645,0.8502975016832353
646,8.443909628113034e-05
647,0.0009482286783168094
648,0.0006676136705209501
649,0.5798115760087967
650,0.007819585409015417
651,0.00247381164226681
652,0.009995879419147967
653,0.4055442541837692
654,0.0003313439774501603
655,0.00881900591775775
656,0.004709889274090528
657,0.39886823594570164
658,0.07421395145356655
659,0.028478709794580937
660,0.0008177356328815222
661,0.12640400752425193
662,0.008231083862483501
663,0.2680215671658516
664,4.587699104376953e-05
665,0.0009467625699471682
666,0.012564950715750457
667,0.0028682161238975826
668,0.0005680066606146285
669,0.030682874843478203
670,0.1192604348063469
671,0.5153598606586457
672,0.008077875571325421
673,0.19977536723017694
674,0.22487445697188377
675,0.01090201772749424
676,0.0013313509756699205
677,0.3074912160634995
678,0.7238482385873795
679,0.005667159869335592
680,0.8118265241384507
681,0.8674836993217468
682,0.014853436686098575
683,0.7395940184593202
684,0.00018708433563006114
685,0.0086865758523345
686,0.024985545035451653
687,0.009551733359694482
688,0.8692878425121306
689,0.8519025653600694
690,0.0007604664628161118
691,0.16096872761845588
692,0.23618520721793174
693,0.805248922109604
694,8.64592529978836e-05
695,0.0005028855302953161
696,0.00013348828870221043
697,0.01591370077803731
698,0.21952407732605933
699,0.7533579885959626
700,0.19929534196853638
701,0.4412592470645904
702,0.0004978907920303755
703,0.0010665812747902236
704,0.7642199724912643
705,0.002053922577761114
706,4.626219115380082e-05
707,0.0034497799701057375
708,0.00028793522506020963
709,0.663638797402382
710,0.000396158870717045
711,0.7450064241886138
712,0.04404011126607656
713,0.2771896570920944
714,0.007031775894574821
715,0.01071803867816925
716,0.004935505450703204
717,0.006049750419333578
718,6.169180960569065e-05
719,0.037204671092331415
720,0.015279189543798567
721,0.026742947660386564
722,0.8500909239053727
723,0.0024233808566350486
724,0.00011207385050511222
725,0.5625186324119568
726,0.3339247137308121
727,0.034924614056944844
728,0.00014795416063861921
729,0.0013196845655329527
730,0.023910359852015974
731,0.8313811630010605
732,0.006679073255509139
733,0.00013635604045703076
734,0.08064858429133892
735,0.004748192778788508
736,0.1463311925530434
737,0.044701347872614865
738,0.0006715821204124951
739,0.00018945665615319743
740,0.03674792032688856
741,0.0018006794969551267
742,0.00035307690777699465
743,0.2243998534977436
744,0.5771986901760102
745,0.0049904358573257925
746,0.3995116606354714
747,0.0013599657104350626
748,0.506173437833786
749,0.0005505036839167588
750,0.6863650619983672
751,0.7534660309553147
752,0.1457515235990286
753,0.4534157052636147
754,0.010492418706417083
755,0.0726752731949091
756,0.008494209311902524
757,0.07705963253974915
758,0.0007977716581081041
759,0.012582834530621768
760,0.0011897307878825814
761,0.19517293348908427
762,0.12744286321103573
763,0.0014070433389861137
764,0.005679472070187331
765,0.30161527246236797
766,0.5450263142585754
767,0.27740006893873215
768,0.015465026069432496
769,0.2241039164364338
770,0.0006507132813567296
771,0.04704103283584117
772,0.11023297719657421
773,0.19665264338254929
774,0.009196964697912336
775,0.004922706494107842
776,0.008050279109738767
777,0.0017787572287488729
778,0.000739777070702985
779,0.4817373856902123
780,0.009357924479991198
781,0.8150648206472397
782,0.36305024027824406
783,0.398244833946228
784,9.022417616506573e-05
785,0.010243103746324776
786,0.007863313867710532
787,0.00028669965467997827
788,0.08770619854331016
789,0.016490815300494434
790,0.0006369179274770432
791,0.024909748695790768
792,0.3680715247988701
793,0.6962314754724503
794,0.021039137057960032
795,0.015360899409279226
796,0.014587805187329647
797,0.00463613411411643
798,0.4061213552951813
799,0.0009598463453585282
800,0.0041597201488912106
801,0.0005600990567472764
802,0.16793202906847002
803,0.0003049724735319615
804,0.302722305059433
805,0.027947338111698628
806,0.6523617804050446
807,0.5557011306285858
808,0.8655593067407608
809,0.4860045984387398
810,0.0006655879667960107
811,0.0035786463995464146
812,0.48160669505596165
813,0.7947662591934204
814,0.0002265830378746614
815,0.16295692324638367
816,0.007784857414662838
817,0.0020866067847236987
818,8.987143733065751e-05
819,0.004561843979172409
820,0.18065151944756508
821,0.5415484458208084
822,0.12440201938152312
823,4.12006727970038e-05
824,0.8875714242458344
825,0.08477943819016219
826,0.4874688938260079
827,0.08414645716547967
828,0.02320085130631924
829,0.46946772187948227
830,0.00599371618591249
831,0.00025713133582030425
832,0.02159437844529748
833,0.16103625297546387
834,0.0012097824102966115
835,0.7629064559936525
836,0.004036536114290357
837,0.003425476816482842
838,0.0005433783167973161
839,0.0013934047252405434
840,0.012767697684466839
841,0.00010323312205855472
842,0.006029414711520076
843,0.032049314398318526
844,0.0005943718439084478
845,0.07480789162218571
846,0.3085644587874412
847,0.016569954250007866
848,0.005188362230546773
849,0.14253737628459928
850,0.3234170287847519
851,0.0043803337961435315
852,6.602473881685001e-05
853,0.4980643928050995
854,0.011883776960894463
855,0.6503182500600815
856,0.005405109236016869
857,0.0012735376425553114
858,0.008920436818152667
859,0.48769703209400184
860,0.3023129791021347
861,0.002258811565116048
862,0.17968311235308648
863,0.17872564271092417
864,0.3295922875404358
865,0.01894250400364399
866,0.17871467992663384
867,0.00016527395055163655
868,0.9136169850826263
869,0.2608615718781948
870,0.004409704869613052
871,0.07658557966351509
872,0.09156819209456443
873,5.1683403216884476e-05
874,0.4821801155805588
875,0.00568218226544559
876,0.6625645846128464
877,0.39187873452901845
878,0.002291713340673596
879,0.006695723952725529
880,0.017798400996252895
881,0.017745986115187407
882,0.6567446649074554
883,0.004606078180950135
884,0.001449730258900672
885,0.08728211000561714
886,0.007269530813209713
887,0.014914871333166957
888,0.03957812879234553
889,0.2747401222586632
890,0.14705228954553606
891,8.627710576547543e-05
892,0.00011172707511377667
893,0.26368597075343136
894,0.00013973824025015347
895,0.10096528157591819
896,0.112411130964756
897,0.001863112288992852
898,0.6285606265068053
899,0.45972473472356795
900,0.3606170699000359
901,0.0012882095674285664
902,0.003635151695925743
903,0.03158625811338425
904,0.00015301788989745545
905,0.0009409121616045014
906,0.0016589204082265497
907,0.03966050520539284
908,0.045116054639220235
909,0.000614809978287667
910,0.04223935082554817
911,0.7958077549934387
912,0.733684378862381
913,0.02062922101467848
914,0.03928970899432897
915,0.914805093407631
916,0.5008934199810028
917,0.0003101101814536378
918,0.0036421925760805607
919,0.8411473214626312
920,0.35636073052883144
921,0.0011725751450285316
922,0.0020733305835165085
923,0.03578876294195652
924,0.13911828100681306
925,0.008098529023118318
926,0.5824688583612442
927,0.1508780099451542
928,0.023220419697463513
929,0.006288302410393953
930,0.7998529762029648
931,0.004030305193737149
932,0.03292938470840454
933,0.0106521608075127
934,0.6334642797708512
935,0.005932311178185046
936,0.2174255706369877
937,0.8458743989467621
938,0.4405505582690239
939,0.0029103480745106937
940,0.015689982706680893
941,0.0037505246698856355
942,0.0031583579373545946
943,0.000675627015880309
944,0.0023655108932871373
945,0.00012937435603816995
946,0.01091596381738782
947,0.011644017789512873
948,0.0006833514418417507
949,0.004119383683428168
950,0.5498729228973389
951,0.006333244987763465
952,0.007754937559366226
953,0.4969732403755188
954,0.01007583225145936
955,0.00034011865791399036
956,0.0001023914468532894
957,0.005588205764070153
958,0.8349048525094986
959,0.007367086107842624
960,0.4674327984452248
961,0.8826581954956055
962,0.001256230054423213
963,0.005567984306253493
964,0.09284123033285141
965,0.00010486403825780145
966,0.08771475777029993
967,2.9424168701552848e-05
968,0.0033626133343204858
969,0.3932423561811447
970,0.01047848272137344
971,0.5030327409505845
972,0.031085269618779422
973,0.7827628016471864
974,0.7507306486368179
975,0.00044670990027952936
976,0.14956908375024797
977,0.39830695241689684
978,0.7886156976222992
979,0.04733578208833933
980,0.6770237803459167
981,0.0010077669023303315
982,0.005847143125720322
983,0.0005551135283894837
984,6.374242320816847e-05
985,0.00016060154503065862
986,0.4555752292275429
987,0.0015688406245317312
988,0.0002911985997343436
989,1.6289821155623942e-05
990,0.8571480691432953
991,0.03001773115247488
992,0.005778968892991543
993,0.8703768849372864
994,0.007276836363598705
995,0.7112015008926392
996,0.00019666488224174826
997,0.00029086082868161616
998,0.943155112862587
999,0.6740590959787369
1000,0.00945646846666932
1001,0.4842397168278695
1002,0.0015652730944566429
1003,0.002638869942165911
1004,0.3881483837962151
1005,0.4974603548645974
1006,0.007355773518793286
1007,0.9732662349939347
1008,0.8327282428741454
1009,0.026372754666954275
1010,0.02989646475762129
1011,0.02509420905262232
1012,0.03381635788828134
1013,0.00020147455943515525
1014,0.2778594508767128
1015,0.025874556787312035
1016,0.0027036831015720963
1017,0.3846376106142998
1018,0.05057945288717747
1019,0.03822898678481579
1020,0.24919713437557223
1021,0.173978940397501
1022,0.011442728992551566
1023,0.47902990430593495
1024,0.0072512703482061625
1025,0.01753520425409079
1026,0.007027368946000934
1027,0.005885882815346122
1028,0.010942905256524683
1029,0.0007940014940686524
1030,0.02386058997362852
1031,0.0009340434538898988
1032,0.8986130386590958
1033,0.026211528107523918
1034,0.03581819087266922
1035,0.0002917186091508484
1036,0.0038395545678213236
1037,0.018363698571920398
1038,0.003501156286802143
1039,0.003939008770976216
1040,0.00858651725575328
1041,0.0032335831318050625
1042,0.0016879238421097398
1043,0.0001849436695920304
1044,0.3384201228618622
1045,0.03127574836835265
1046,0.015056837443262337
1047,0.07333406358957291
1048,0.6628528535366058
1049,0.012382419407367706
1050,0.0008971447532530875
1051,0.0003307812206912786
1052,0.00011990282528131504
1053,6.482275393864255e-05
1054,0.10925200581550598
1055,0.0020759832579642533
1056,0.01260406724177301
1057,0.006195619166828693
1058,0.9628036350011826
1059,0.42112613618373873
1060,0.00799963865429163
1061,0.3097457155585289
1062,0.003343822015449405
1063,0.04830765537917614
1064,0.0040116175310686225
1065,0.021087388135492803
1066,8.721512012925814e-05
1067,0.0006732210284098982
1068,0.00027334026599419304
1069,0.007710041524842382
1070,0.0013499578228220344
1071,0.6313652664422988
1072,0.07566606886684896
1073,0.0008449780056253076
1074,0.0629584312438965
1075,0.03550010994076729
1076,0.011294784909114241
1077,0.03878909461200237
1078,0.19705958962440492
1079,0.0001468627902795561
1080,0.00010327684703952402
1081,0.07250541672110558
1082,0.6760451018810273
1083,0.023074830882251263
1084,0.009379169810563326
1085,0.4971897840499878
1086,0.00017711859909468332
1087,0.0005207769179833121
1088,0.14567446410655976
1089,0.00011589364730753007
1090,0.006791305122897029
1091,0.00017468926125729925
1092,0.006805042293854058
1093,0.0015061924059409648
1094,0.00019950843579863434
1095,0.04054523967206478
1096,0.00030231287746573804
1097,0.04988107364624739
1098,0.7742470085620881
1099,0.40089954137802125
1100,0.004689616896212101
1101,0.00265637522097677
1102,0.008350961189717055
1103,0.22140249982476234
1104,0.0041031787870451815
1105,0.015033973706886174
1106,0.8129146993160248
1107,0.007512475876137615
1108,0.008726977929472924
1109,0.009254353353753686
1110,0.009344356507062912
1111,0.006365800718776881
1112,0.0015852175187319518
1113,0.006641879212111235
1114,0.005860301293432713
1115,0.17002811655402184
1116,0.050523641705513
1117,0.01860999073833227
1118,0.43431553542613976
1119,0.7372595369815826
1120,0.0016966741648502647
1121,0.004934532288461924
1122,0.05635600574314594
1123,0.389581897854805
1124,0.03420263044536114
1125,0.008355951169505715
1126,0.0006989485395024531
1127,0.4781066864728928
1128,0.0006453266527387314
1129,0.3499895021319389
1130,0.008306619338691234
1131,0.33171840757131577
1132,0.00020837356696574714
1133,0.44164435714483263
1134,0.0945677675306797
1135,0.46110738515853883
1136,0.044543123245239256
1137,0.3409122243523598
1138,0.32027418613433833
1139,0.6378275990486145
1140,0.3508440494537354
1141,0.7851132243871689
1142,0.005907695926725865
1143,0.316650852560997
1144,0.35511715710163116
1145,0.0007263548148330301
1146,0.00037600716459564867
1147,0.0066518563544377685
1148,0.2831528872251511
1149,0.21633780002593994
1150,0.5050736457109452
1151,0.42251139879226685
1152,0.010934453969821333
1153,0.7658590078353882
1154,0.0025321769062429667
1155,0.0025663907697889956
1156,0.45304634869098664
1157,0.004967235634103418
1158,0.6201220214366914
1159,0.0012759939461830074
1160,0.004614950111135841
1161,0.005043284269049764
1162,0.00014082680645515215
1163,0.03547434136271477
1164,0.006256480701267719
1165,0.0001275868831726257
1166,0.00010666600574040786
1167,0.8895318925380707
1168,0.00042036222293972974
1169,0.19364828467369077
1170,0.041121825017035006
1171,0.11951821260154248
1172,0.00016961599012574883
1173,0.00015093886431714055
1174,0.15776218548417092
1175,0.0014303435833426194
1176,0.002275215066038072
1177,0.04666235037147999
1178,0.24526596665382386
1179,0.6901780486106872
1180,0.0940730907022953
1181,0.010514067159965635
1182,0.07076449505984783
1183,0.01585369873791933
1184,0.6739680796861649
1185,0.8753196775913239
1186,0.0005488436174346135
1187,0.3287987530231476
1188,0.0726854506880045
1189,0.0004602878936566413
1190,0.015192937850952149
1191,0.7143340557813644
1192,0.00010924170474027051
1193,0.4201073065400124
1194,0.03318363856524229
1195,0.020854419842362405
1196,0.1927378997206688
1197,0.00018765904678730297
1198,0.05364291500300168
1199,0.008663787599653005
1200,0.002369909721892327
1201,0.10987307913601399
1202,0.10218149721622467
1203,0.8127927541732789
1204,0.023913209326565266
1205,6.224255148481462e-05
1206,0.11324115544557573
1207,0.0035975886858068407
1208,0.007390299765393138
1209,0.27901188731193544
1210,0.0020170867675915363
1211,0.4176983714103699
1212,0.0006478746159700678
1213,0.0015572542499285192
1214,0.003220347897149623
1215,0.010387500096112489
1216,0.7214011251926422
