id,Will_Buy_EV
214,0.026766959577798843
215,0.010239040168623129
216,0.0007040348330823084
217,0.8409971594810486
218,0.007919268837819496
219,0.002383718587225303
220,0.20414077242215475
221,0.00016494102207313213
222,0.4449742337067922
223,0.2920682926972707
224,0.017533212279280026
225,0.004857807730635007
226,0.0005019359232392162
227,0.00032162423788880307
228,0.0046755787916481495
229,0.025548818210760754
230,0.0037135748813549676
231,0.00010840506926494224
232,0.001603597969127198
233,0.03213809554775556
234,0.3524144689242045
235,0.01119297556579113
236,0.07405323286851247
237,0.02515634149312973
238,0.09135794391234715
239,0.0106015686566631
240,0.006576007852951686
241,0.1647990494966507
242,0.05457995956142744
243,0.7312967578570048
244,0.006500888305405776
245,0.01369857850174109
246,0.057385324190060295
247,0.032298133398095764
248,0.0012258651355902355
249,0.02898036316037178
250,0.15924465159575144
251,0.0004288004614257564
252,0.01328736109038194
253,0.012189758941531181
254,0.033622430016597114
255,0.002044084520700077
256,0.000136143880202629
257,0.7900799910227457
258,0.6145961085955302
259,0.7731573383013407
260,0.0001267753915120314
261,0.32247139016787213
262,0.0017656756875415642
263,0.00019730274895361313
264,0.13190089662869772
265,0.00016896508774758937
266,0.0004543334653135389
267,0.0232035747418801
268,0.017583908513188362
269,0.011511637829244137
270,0.00023305368813453242
271,0.007707929549117883
272,0.01022397850950559
273,0.0561362107594808
274,0.00485407995680968
275,0.4348546465237935
276,0.00016134382531163283
277,0.08075890690088272
278,0.5721506277720133
279,0.0030758154268066087
280,0.8805661002794901
281,0.004615703908105691
282,0.28019752105077106
283,0.005965541272113721
284,0.08051593104998271
285,0.6474924683570862
286,0.0001189629268386246
287,0.33818389972050983
288,0.8019121090571085
289,0.20906691749890646
290,0.1358292947212855
291,0.05768082911769549
292,0.9607803225517273
293,0.011798939357201258
294,0.00026162800592525554
295,0.012103127626081308
296,0.006872533510128657
297,0.0001638163800331919
298,0.06703694040576617
299,0.0011976708774454892
300,0.6024808486302694
301,0.000696336190837125
302,0.011511274613440037
303,0.01481597808500131
304,8.70982903506956e-05
305,0.021127839262286823
306,0.05751189962029457
307,0.20636756718158722
308,0.0017910331177214782
309,0.3308834433555603
310,0.5446651776631674
311,0.0009827475296333432
312,0.0034808319372435412
313,0.544473389784495
314,0.002854993101209402
315,0.02877000408867995
316,0.006454694550484419
317,0.02747688814997673
318,0.095371775329113
319,0.7217530012130737
320,0.03284814643363158
321,0.3450295130411784
322,0.0003624461678555235
323,0.26892250776290894
324,0.9932513038317362
325,0.009902766595284144
326,0.24246708552042642
327,0.3293299376964569
328,0.005485978210344911
329,0.774119516213735
330,5.303996438973021e-05
331,0.009179880532125631
332,0.08450926840305328
333,0.0005374922135767216
334,0.02749655209481716
335,0.832070549329122
336,0.00045277672082496184
337,0.6541466315587362
338,0.8351794878641764
339,0.9010303616523743
340,0.37156276901563007
341,0.25954070687294006
342,0.00019715415328391828
343,0.00034965209003227454
344,0.8021677136421204
345,0.7924304405848185
346,0.010707461585601171
347,0.11765954146782558
348,0.012876435182988644
349,0.028355512768030167
350,0.006478048861026764
351,6.389021619194561e-05
352,0.0007454173949857553
353,5.931721743005861e-05
354,0.026142922540505726
355,0.015451796973745028
356,0.00837863190099597
357,0.23231182992458344
358,0.00017249317109720627
359,0.101333054403464
360,0.8908611933390299
361,0.03981202964981397
362,0.08387250701586406
363,0.3374245961507161
364,0.009078609601904949
365,0.6809663772583008
366,0.997973104317983
367,0.00033896574313985184
368,0.23068559169769287
369,0.6530580520629883
370,0.04323031877477964
371,0.3168300787607829
372,0.18206551174322763
373,0.3782888650894165
374,0.21450543403625488
375,0.001328863591576616
376,7.966798797080325e-05
377,0.26681723197301227
378,0.0001494843527325429
379,0.8899494608243307
380,0.04365655531485876
381,0.00033702042370957014
382,0.3697747389475505
383,0.36037440101305646
384,0.2980012098948161
385,0.049209841837485634
386,0.005414813136061032
387,0.0007946190695899228
388,0.6066383918126425
389,0.17181766033172607
390,0.006211535694698493
391,0.8127975066502889
392,0.0037739178321013847
393,0.9501466949780782
394,0.4133902887503306
395,0.0023552391988535724
396,0.000665433268295601
397,0.12640527387460074
398,0.04488497724135717
399,0.019256044800082844
400,0.006396799658735593
401,0.053337376564741135
402,0.3961094617843628
403,0.010927018088599047
404,0.013955657059947649
405,0.009295505161086718
406,0.05772612616419792
407,0.18758581082026163
408,0.022653733069698017
409,0.0004210016049910337
410,0.012216072529554367
411,0.010240393069883188
412,0.038324342419703804
413,0.4275530179341634
414,0.0038188480151196322
415,0.0024869237871219716
416,0.9756055474281311
417,0.0024029554333537817
418,0.009876573147873083
419,0.00015164067152303082
420,0.00014319382474544304
421,0.11827397098143895
422,0.0055836836496988935
423,0.7126906712849935
424,0.00011206615211752553
425,0.7892199556032816
426,0.08493480086326599
427,0.8618758122126261
428,0.0015149609729026754
429,0.7352280418078104
430,0.008036418973157803
431,0.004107226540024082
432,0.025247524802883465
433,0.0047346333352228
434,0.00041929643096712727
435,0.17681421836217245
436,0.557171901067098
437,0.012036507949233055
438,0.6416016618410746
439,0.0015610111877322197
440,0.001995638129301369
441,0.0066855293698608875
442,8.901250665379241e-05
443,0.006027987226843834
444,9.648400801628061e-05
445,0.0005639573064399883
446,0.0003556339652277529
447,0.0001937677152454853
448,0.0001336137208151437
449,0.011156157590448856
450,7.263500873477824e-05
451,0.0001354194376593417
452,0.01174492792536815
453,0.009488375236590704
454,0.09740628053744634
455,0.617193361123403
456,0.0003796960857774441
457,0.8627715110778809
458,0.6633520523707072
459,0.0027699400670826435
460,0.0010098099010065198
461,0.6508525411287943
462,0.008997895444432894
463,0.00544606118152539
464,0.0002970327817214032
465,0.05089919144908587
466,0.31173649430274963
467,0.5228186647097269
468,0.4413240651289622
469,0.006418122133860986
470,0.0012595789545836549
471,0.0018242807127535343
472,0.5618989070256551
473,0.5359488328297933
474,0.00045424382551573217
475,0.00027710344875231385
476,0.0006244564444083759
477,0.009841601985196272
478,0.011836552371581396
479,0.5177982250849406
480,0.008854802387456099
481,0.02851130875448386
482,0.2999843458334605
483,0.0027144068541626134
484,0.4061282475789388
485,0.2800203859806061
486,0.002865076259089013
487,0.009707179541389147
488,0.8855820695559183
489,0.2872462073961894
490,0.0008553751783135036
491,0.7008977731068929
492,0.3528269628683726
493,0.001952606641377012
494,0.4222119053204854
495,0.021747959777712822
496,0.00022650154520912716
497,0.03271560991803805
498,0.17438100278377533
499,0.0066544765916963415
500,0.5292422771453857
501,8.815707436345595e-05
502,0.7246005137761434
503,0.00026592579524731264
504,0.0002637823442152391
505,0.00038542060065083206
506,0.9057432015736898
507,0.11208616942167282
508,0.0003473011408156405
509,0.0035271993838250637
510,0.4272344708442688
511,0.00276821192043523
512,0.013050513962904612
513,0.05770862971742948
514,0.5526217222213745
515,0.05253655711809794
516,0.8290587862332662
517,0.007029694349815448
518,0.005502356061091025
519,0.6694955627123514
520,0.08892614642779033
521,0.003825354389846325
522,0.0006974433393528064
523,0.009119033813476562
524,0.001055587859203418
525,0.3605128328005473
526,0.5303448438644409
527,0.2979261775811513
528,0.01677822321653366
529,0.005595079623162746
530,0.005690193114181359
531,0.008413398793588081
532,0.013745359455545744
533,0.000264590989293841
534,0.0001455072403283945
535,0.09251362085342407
536,0.007820016083618006
537,0.017391566808025043
538,0.007099361314127843
539,0.05677451193332672
540,0.10691854730248451
541,0.23754273355007172
542,0.0004531812737695873
543,0.04497522612412771
544,0.9782174825668335
545,0.004741271802534659
546,0.0002520924366156881
547,0.12032852570215861
548,0.0043845287679384155
549,0.016726314400633175
550,0.00017768791925239688
551,0.010764746616284052
552,0.00010430534090725511
553,0.005914698510120313
554,0.009278463510175547
555,0.7327857613563538
556,0.004003001221766074
557,0.000755139859393239
558,0.01586920643846194
559,0.29208827018737793
560,8.89232656694124e-05
561,0.3292825718720754
562,0.021586372206608456
563,0.0005373119298989574
564,0.0043478410225361586
565,0.00015350166055820105
566,0.004094415344297886
567,0.00034449413215043023
568,0.38706036408742267
569,0.0018143714405596256
570,0.014066647117336592
571,0.0012657878299554188
572,0.00045611840081013116
573,0.8950204054514567
574,0.8279823064804077
575,0.0003385249595642866
576,0.010687297830979029
577,0.9017352263132731
578,0.00015429636853999304
579,0.001081397436792031
580,0.5783602794011434
581,0.002888292151813706
582,0.730009655157725
583,0.3075844844182332
584,0.050736734022696815
585,0.0016504999172563355
586,0.01823454846938451
587,0.29117047786712646
588,0.002399934222921729
589,0.002560252323746681
590,0.6221710840861002
591,0.7049644390741984
592,0.00012741441181181776
593,0.04826569805542628
594,0.007599061820656061
595,0.12164817502101262
596,0.6453573306401571
597,0.050137379517157875
598,0.0006007466387624542
599,0.00018983274518783824
600,0.07919145872195561
601,0.00018339324742555618
602,0.004464536439627409
603,0.0012836474925279617
604,0.1065264344215393
605,0.3619180421034495
606,0.00024025453846358383
607,0.022290287539362907
608,0.025505665689706802
609,0.008886490017175674
610,0.013156543175379435
611,6.822654154348129e-05
612,0.03951908275485039
613,0.0012770413498704631
614,0.14330652356147766
615,0.0007025556794057289
616,0.008979939545194307
617,0.8849005103111267
618,0.2162217895189921
619,0.0026154822359482446
620,0.009452296731372675
621,0.001677243155427277
622,0.0001204812730672226
623,0.6213226318359375
624,0.7319685618082682
625,0.0003374466226280977
626,0.005715828233708938
627,0.002896501876724263
628,0.026340919857223827
629,0.009600854478776455
630,0.005992417223751545
631,0.8711534142494202
632,0.010326193956037363
633,0.0012134283509415884
634,0.014888490860660871
635,0.594323992729187
636,0.08599950621525447
637,0.013606443380316099
638,0.2881019214789073
639,0.00032754947217957425
640,0.07972771177689235
641,0.6979202826817831
642,0.1478173534075419
643,0.8807289401690165
644,0.01594811926285426
645,0.8286988139152527
646,0.0001341783669583189
647,0.0005318136051452408
648,0.0007685271460407724
649,0.5905149181683859
650,0.0077254728724559145
651,0.001707394529754917
652,0.012158996115128199
653,0.35562772552172345
654,0.000619435784756206
655,0.003106546549436947
656,0.0038406716970105967
657,0.6283177733421326
658,0.07079569498697917
659,0.021910814568400383
660,0.0008084126942170163
661,0.10610681027173996
662,0.007089601208766301
663,0.2705693046251933
664,6.516538648308294e-05
665,0.0009594262034321824
666,0.018421463047464687
667,0.0019130973184170823
668,0.0005263999240317693
669,0.026768948882818222
670,0.09741304069757462
671,0.56929612159729
672,0.0073206801898777485
673,0.15372100472450256
674,0.2200110654036204
675,0.011166582815349102
676,0.001328102487605065
677,0.2790004312992096
678,0.8540636301040649
679,0.0067290388979017735
680,0.8203802307446798
681,0.9083618323008219
682,0.011243473427991072
683,0.6490328510602316
684,0.00024293674990379563
685,0.01168035032848517
686,0.02687414549291134
687,0.009030092662821213
688,0.8449136018753052
689,0.8571793437004089
690,0.0010005791943209867
691,0.16195258498191833
692,0.18781674404939017
693,0.8079025546709696
694,0.00013595513064501574
695,0.0005242422048468143
696,0.00017888197908177972
697,0.016606207316120464
698,0.18803597489992777
699,0.7922705213228861
700,0.16780948638916016
701,0.39080552260080975
702,0.0006180154741741717
703,0.0011226129912150402
704,0.6641930341720581
705,0.0022781686081240573
706,3.960831929816777e-05
707,0.0036700644996017218
708,0.000408712371912164
709,0.6525150934855143
710,0.0005325194118389239
711,0.6683887441953024
712,0.049798838794231415
713,0.3156249125798543
714,0.006569165736436844
715,0.013784905585149923
716,0.0032681564334779978
717,0.005267242435365915
718,7.532878771598917e-05
719,0.006489361170679331
720,0.012995862712462744
721,0.023192739735047024
722,0.879164477189382
723,0.0028739123760412135
724,0.00016933346220563786
725,0.5289206703503927
726,0.3528306484222412
727,0.04787891606489817
728,0.00019057420407383083
729,0.001063186927543332
730,0.0253373800466458
731,0.833107590675354
732,0.00722618509704868
733,0.0002125182630455432
734,0.08321710427602132
735,0.0039001981106897197
736,0.1065233846505483
737,0.0450860895216465
738,0.0006400717393262312
739,0.0002970508248836268
740,0.031887356812755265
741,0.001293289785583814
742,0.0003975701644473399
743,0.22147923211256662
744,0.5839962760607401
745,0.004738089628517628
746,0.3087364137172699
747,0.0012389880915482838
748,0.4233308533827464
749,0.0005805126274935901
750,0.6714759469032288
751,0.7477628986040751
752,0.15341626604398093
753,0.352826992670695
754,0.00609135899382333
755,0.0766805609067281
756,0.010157385220130285
757,0.08958279093106587
758,0.0007127624897596737
759,0.013862517351905504
760,0.0014995331487928827
761,0.22190741697947183
762,0.13475320488214493
763,0.0020285629822562137
764,0.005798608995974064
765,0.3362048268318176
766,0.4913674195607503
767,0.29750808080037433
768,0.007167203196634849
769,0.170903742313385
770,0.0007402600604109466
771,0.03348557154337565
772,0.019412662833929062
773,0.23641031483809152
774,0.010201064248879751
775,0.005262033237765233
776,0.011061836034059525
777,0.0022005738768105707
778,0.0005254494268835211
779,0.7486217816670736
780,0.009797242159644762
781,0.8420806527137756
782,0.2571225017309189
783,0.4429914851983388
784,0.00014597849106697444
785,0.009592151269316673
786,0.009644193885227045
787,0.00034581433283165097
788,0.09636879215637843
789,0.017466935018698376
790,0.0007018538696380953
791,0.022474124406774838
792,0.36991337935129803
793,0.763590137163798
794,0.02035196063419183
795,0.02143622686465581
796,0.01005325528482596
797,0.0013543350311617057
798,0.36122313141822815
799,0.0010215969717440505
800,0.004710395975659291
801,0.0007113892012663806
802,0.17820956309636435
803,0.00029743376944679767
804,0.1059456616640091
805,0.038159056256214775
806,0.6279871066411337
807,0.6255038181940714
808,0.8327779571215311
809,0.4953567485014598
810,0.0007634456366455803
811,0.003616251206646363
812,0.5654961466789246
813,0.8125349481900533
814,0.00032545158561939996
815,0.17566241323947906
816,0.00639369897544384
817,0.0012420022200482588
818,0.00012410974159138277
819,0.005633162179340919
820,0.21047965188821158
821,0.561211089293162
822,0.12663123259941736
823,6.842059853321795e-05
824,0.8711786468823751
825,0.10003772129615147
826,0.5587246219317118
827,0.08660742143789928
828,0.019611929232875507
829,0.6268744071324667
830,0.0052391542121768
831,0.00032739434391260147
832,0.015528883164127668
833,0.16786125799020132
834,0.0011146312269071739
835,0.32073405385017395
836,0.00544270733371377
837,0.0027720752793053785
838,0.0007535663510983189
839,0.0014333644260962803
840,0.014933568425476551
841,0.00024458065430129256
842,0.005233802056560914
843,0.03822981814543406
844,0.003197941812686622
845,0.07208438590168953
846,0.3104817767937978
847,0.012192696953813234
848,0.004197879073520501
849,0.1507877508799235
850,0.09827616810798645
851,0.00450325741743048
852,6.473757567467449e-05
853,0.3592986265818278
854,0.011396097019314766
855,0.6363997260729471
856,0.004146056637788813
857,0.0008610530445973078
858,0.008005720718453327
859,0.5445539553960165
860,0.3267248868942261
861,0.0028222498561566076
862,0.029967473198970158
863,0.14314270267883936
864,0.4559781054655711
865,0.021109201634923618
866,0.16661742329597473
867,0.0002661457474459894
868,0.9160585403442383
869,0.2529703676700592
870,0.004746502730995417
871,0.06140311931570371
872,0.11210842430591583
873,9.580490488284947e-05
874,0.44000814358393353
875,0.006932333732644717
876,0.5211955308914185
877,0.19036444028218588
878,0.0026487568393349648
879,0.00865153425062696
880,0.012562408422430357
881,0.013988755953808626
882,0.6595729192097982
883,0.004083059107263883
884,0.0017080259664605062
885,0.0866886427005132
886,0.011036300410827002
887,0.016464792812863987
888,0.03895379975438118
889,0.27805590629577637
890,0.12351467460393906
891,9.508755897513765e-05
892,0.00012208422443412323
893,0.2845222552617391
894,0.00011468958958478954
895,0.04269114385048548
896,0.10633711516857147
897,0.001144086301792413
898,0.6719404458999634
899,0.7593377033869425
900,0.22050065298875174
901,0.0017708397936075926
902,0.0016223270601282518
903,0.03295908744136492
904,0.0001667460031361164
905,0.0008044182904995978
906,0.0013586247029403846
907,0.02965441656609376
908,0.049806310484806694
909,0.0004855195584241301
910,0.03917656590541204
911,0.8851524790128072
912,0.8608919978141785
913,0.023827932154138882
914,0.03999088332056999
915,0.9287485678990682
916,0.5192419091860453
917,0.0004985587390062088
918,0.004327393447359403
919,0.8274694681167603
920,0.3124625583489736
921,0.0013451542472466826
922,0.0020687420619651675
923,0.034992463886737823
924,0.1145102505882581
925,0.008519059978425503
926,0.48798178633054096
927,0.07395120213429134
928,0.016076901617149513
929,0.007556185436745484
930,0.814872940381368
931,0.00251300858023266
932,0.015021664711336294
933,0.006467205161849658
934,0.5734947125116984
935,0.007822536242504915
936,0.18925805389881134
937,0.8568514784177145
938,0.3747421105702718
939,0.0030384156852960587
940,0.01982916270693143
941,0.004161150039484103
942,0.005104809844245513
943,0.00035335485396596294
944,0.0012817963724955916
945,0.00018112318260439983
946,0.01157048965493838
947,0.012308658100664616
948,0.001293510008319269
949,0.003968162539725502
950,0.34060492118199664
951,0.008186422754079103
952,0.008735434773067633
953,0.47722089290618896
954,0.008729788629959026
955,0.0003611970096244477
956,0.00017372005155872708
957,0.004815171317507823
958,0.8686038653055826
959,0.005915382721771796
960,0.5278879006703695
961,0.8830935557683309
962,0.001029550194895516
963,0.003457642626017332
964,0.15447876850763956
965,0.00018958403355403183
966,0.09216360499461491
967,7.371994316448156e-05
968,0.0029896091048916182
969,0.3855067988236745
970,0.012114253205557665
971,0.5263947049776713
972,0.030935139084855717
973,0.7853005329767863
974,0.7795568704605103
975,0.0005548200958097974
976,0.12871279815832773
977,0.4025776783625285
978,0.7942584753036499
979,0.033046563466389976
980,0.7856060465176901
981,0.0013131530334552128
982,0.0059153771338363486
983,0.0012289175841336448
984,0.00013699897954211337
985,0.00029167497268645093
986,0.5581429402033488
987,0.0014708460463831823
988,0.00029260107839945704
989,3.760914042535054e-05
990,0.8755127390225729
991,0.04439099133014679
992,0.007294431949655215
993,0.8695663611094157
994,0.007287697556118171
995,0.5002955396970113
996,0.0002208417014723333
997,0.00035422310368934024
998,0.9362576007843018
999,0.6802192330360413
1000,0.006852418805162112
1001,0.48721255858739215
1002,0.00122129467005531
1003,0.0015090313196803133
1004,0.417646586894989
1005,0.5465312600135803
1006,0.0065200709116955595
1007,0.9940581719080607
1008,0.8498480121294657
1009,0.03165374882519245
1010,0.010796302308638891
1011,0.01918014759818713
1012,0.031952730690439544
1013,0.00037889110050552216
1014,0.3064872920513153
1015,0.031005682423710823
1016,0.0024962781462818384
1017,0.4243724246819814
1018,0.03985388701160749
1019,0.03769093876083692
1020,0.3878438671429952
1021,0.26855533321698505
1022,0.012442891796429953
1023,0.48960407574971515
1024,0.009791532531380653
1025,0.009112943739940723
1026,0.004398323905964692
1027,0.009120122529566288
1028,0.009166383184492588
1029,0.00057792589601983
1030,0.03537761109570662
1031,0.0012341242982074618
1032,0.9047710498174032
1033,0.02802639144162337
1034,0.006753629228721063
1035,0.00030050806526560336
1036,0.0018745882747073968
1037,0.01945800520479679
1038,0.004317856005703409
1039,0.004269582297032078
1040,0.009391172478596369
1041,0.003428952069953084
1042,0.0013536816307653983
1043,0.00023893841413761643
1044,0.3273693124453227
1045,0.025935279826323192
1046,0.01828046888113022
1047,0.05683021495739619
1048,0.6572481393814087
1049,0.014707759954035282
1050,0.000819758124028643
1051,0.00031587169602668536
1052,0.00017498214341079196
1053,0.00012579217764141504
1054,0.11214714994033177
1055,0.0006158197259840866
1056,0.005802008789032698
1057,0.00549497672667106
1058,0.9935442407925924
1059,0.4196893870830536
1060,0.007049810296545426
1061,0.3247236907482147
1062,0.0019344642059877515
1063,0.05025296161572138
1064,0.006293549047162135
1065,0.02596486670275529
1066,0.00016175972329316815
1067,0.000555976148461923
1068,0.0001823073107516393
1069,0.010822967005272707
1070,0.0015920083581780393
1071,0.6260358691215515
1072,0.088251327474912
1073,0.0007248105927525709
1074,0.08088809996843338
1075,0.03571012864510218
1076,0.011421126934389273
1077,0.039063602685928345
1078,0.2492948075135549
1079,0.00015976837069805092
1080,0.00019218963431436956
1081,0.09419197837511699
1082,0.6982348163922628
1083,0.026885155588388443
1084,0.01000690832734108
1085,0.5830357472101847
1086,0.0001246578964734605
1087,0.0005620810892044877
1088,0.1803654432296753
1089,0.0001409933393006213
1090,0.003643735699976484
1091,0.000205424022472774
1092,0.0046521529244879884
1093,0.0014518378884531558
1094,0.00031513252057872404
1095,0.02812444418668747
1096,0.00039545546072379995
1097,0.03862129027644793
1098,0.7805607716242472
1099,0.4041502873102824
1100,0.004035772134860356
1101,0.0022897953167557716
1102,0.008633645251393318
1103,0.15593923131624857
1104,0.006060523757090171
1105,0.013269623120625814
1106,0.8096981247266134
1107,0.010285689495503902
1108,0.009423701092600822
1109,0.010324534960091114
1110,0.013273979537189007
1111,0.005714482394978404
1112,0.0016172298152620594
1113,0.00849107683946689
1114,0.008308996601651112
1115,0.1338589663306872
1116,0.04384358103076617
1117,0.018888286625345547
1118,0.12057835857073466
1119,0.7171761592229208
1120,0.0013849982060492039
1121,0.0074910785381992655
1122,0.009411448302368322
1123,0.4167565405368805
1124,0.019854975243409474
1125,0.00845797530685862
1126,0.0007190834827876339
1127,0.5052738587061564
1128,0.001099368731956929
1129,0.2900013327598572
1130,0.0047103251951436205
1131,0.18227016429106394
1132,0.0002212083046894501
1133,0.30519100030263263
1134,0.07702799638112386
1135,0.49227653940518695
1136,0.05777111525336901
1137,0.2761949996153514
1138,0.2217159370581309
1139,0.6288690765698751
1140,0.36174217859903973
1141,0.7673763434092203
1142,0.00551283856232961
1143,0.2368031938870748
1144,0.37125646074612934
1145,0.0008490218121247987
1146,0.0003854388899829549
1147,0.0067203533835709095
1148,0.11723460753758748
1149,0.109685517847538
1150,0.456021120150884
1151,0.32891467213630676
1152,0.010873700181643168
1153,0.7351544698079427
1154,0.0018308168509975076
1155,0.0015969682329644759
1156,0.582366426785787
1157,0.005628490122035146
1158,0.6119507551193237
1159,0.0013124693068675697
1160,0.003896132887651523
1161,0.004526611107091109
1162,0.00010203884327590156
1163,0.04043250282605489
1164,0.0038996144818762937
1165,0.00017026548205952471
1166,0.00011923340813761267
1167,0.8959098060925802
1168,0.00186015636427328
1169,0.20761798322200775
1170,0.0435318797826767
1171,0.0858331670363744
1172,0.00013722004708445942
1173,0.0001474934336632335
1174,0.17831682662169138
1175,0.001275971745296071
1176,0.001968628455263873
1177,0.04508798445264498
1178,0.16819732884565988
1179,0.7311856945355734
1180,0.0924893965323766
1181,0.00887041725218296
1182,0.07087726891040802
1183,0.01614116970449686
1184,0.6186249653498331
1185,0.8681151866912842
1186,0.0006495033740065992
1187,0.32871132095654804
1188,0.08912254373232524
1189,0.0004279578764302035
1190,0.014842341343561808
1191,0.7385848760604858
1192,0.00017394174043753688
1193,0.328458309173584
1194,0.026807609324653942
1195,0.015411386266350746
1196,0.2208981215953827
1197,0.00022735468034322062
1198,0.04132108887036642
1199,0.0056024291552603245
1200,0.001774345524609089
1201,0.08839979022741318
1202,0.11591036866108577
1203,0.9315238793691
1204,0.023402351265152294
1205,5.745537896473252e-05
1206,0.08237706621487935
1207,0.0037098128038148084
1208,0.010335938694576422
1209,0.23984145621458688
1210,0.0018653053557500243
1211,0.44094512859980267
1212,0.0008465230154494444
1213,0.0019229823568214972
1214,0.0035092730540782213
1215,0.005529888129482667
1216,0.7345429261525472
1217,0.5051540235678355
1218,0.37993790705998737
1219,0.8122224807739258
